,MESH:D003967,MESH:D006333,MESH:D000544,MESH:D006973,MESH:D013281,MESH:D002779,MESH:D001528,MESH:D007511,MESH:D008113,MESH:D009765,MESH:D008103,MESH:D011225,MESH:D005356,MESH:D011014,MESH:D010033,MESH:D013262,MESH:D007239,MESH:D012852,MESH:D014397,MESH:D001281,MESH:D029424,MESH:D011695,MESH:D004415,MESH:D003424,MESH:D015212,MESH:D001987,MESH:D003093,MESH:D003092,MESH:D010195,MESH:D000292,MESH:D003110,MESH:D006501,MESH:D000437,MESH:D001927,MESH:D010518,MESH:D005757,MESH:D003015,MESH:D004697,MESH:D006069,MESH:D001289,MESH:D008180,MESH:D012559,MESH:D018805,MESH:D004696,MESH:D010051,MESH:D001943,MESH:D005355,MESH:D005221,MESH:D015179,MESH:D012393,MESH:D000152,MESH:D001172,MESH:D008175,MESH:D003876,MESH:D003327,MESH:D006528,MESH:D001249,MESH:D013274,MESH:D001749,MESH:D008881,MESH:D050197,MESH:D006967,MESH:D000083242,MESH:D005759,MESH:D002546,MESH:D009080,MESH:D010190,MESH:D003324,MESH:D010300,MESH:D001171,MESH:D003731,MESH:D003924,MESH:D016640,MESH:D009157,MESH:D009103,MESH:D002446,MESH:D011565,MESH:D015209,MESH:D000690,MESH:D003550,MESH:D012004,MESH:D009062,MESH:D065626,MESH:D010610,MESH:D009845,MESH:D004938,MESH:D002583,MESH:D007822,MESH:D047928,MESH:D014062,MESH:D011704,MESH:D006980,MESH:D013927,MESH:D017497,MESH:D019693,MESH:D006816,MESH:D013119,MESH:D003248,MESH:D015658,MESH:D006943,MESH:D010024,MESH:D013964,MESH:D003922,MESH:D012859,MESH:D000067877,MESH:D002318,MESH:D010019,MESH:D001321,MESH:D000163,MESH:D054198,MESH:D000086382,MESH:D018442,MESH:D002481,MESH:D004761,MESH:D014552,MESH:D002292,MESH:D007669,MESH:D045169,MESH:D006949,MESH:D001170,MESH:D001714,MESH:D011471,MESH:D011085,MESH:D012595,MESH:D051436,MESH:D006526,MESH:D020345,MESH:D006258,MESH:D003865,MESH:D052878,MESH:D053713,MESH:D006509,MESH:D016889,MESH:D018856,MESH:D014890,MESH:D010392,MESH:D016585,MESH:D056586,MESH:D007918,MESH:D013167,MESH:D015352,MESH:D024821,MESH:D017726,MESH:D015535,MESH:D007634,MESH:D008105,MESH:D014376,MESH:D010510,MESH:D011236,MESH:D015817,MESH:D010003,MESH:D013585,MESH:D000077195,MESH:D010505,MESH:D005706
MESH:D002583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026316,0.0,0.0,0.019231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073379,0.0063336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014205,0.0,0.0,0.0,0.0,0.0,0.14842,0.051724,0.0,0.0,0.0080754,0.0,0.0,0.0,0.015734,0.0,0.0,0.013932,0.0,0.014241,0.069284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022255,0.0,0.0,0.0,0.0,0.0,0.025685,0.014589,0.0,0.0,0.0,0.0,0.0,0.0,0.0063336,0.028736,0.0,0.014331,0.017123,0.021866,1.0,0.013314,0.012793,0.015625,0.010142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012315,0.0,0.0,0.024272,0.0,0.0,0.0,0.0,0.0,0.0,0.0078918,0.0046012,0.0,0.0033557,0.0,0.0,0.039936,0.041929,0.010341,0.0,0.0,0.0,0.0,0.05625,0.041221,0.0,0.015267,0.0,0.0,0.058442,0.0,0.043253,0.017123,0.0,0.41899,0.016863,0.0,0.0,0.048986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028409,0.0,0.014241
MESH:D007822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041475,0.0,0.0,0.0,0.0,0.037209,0.036364,0.0,0.0,0.056225,0.032421,0.0,0.030612,0.0,0.0,0.0,0.0,0.04908,0.0,0.0,0.0,0.0,0.013055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026239,0.07772,0.0,0.0,0.014827,0.0,0.0,0.0,0.13761,0.0,0.0,0.023529,0.03252,0.024194,0.016438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033457,0.0,0.0,0.0,0.0,0.0,0.0,0.022654,0.0,0.0,0.0,0.0,0.0,0.032922,0.013055,0.10881,0.0,0.21951,0.0,0.076364,0.013314,1.0,0.0,0.063636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077519,0.017422,0.0065217,0.0,0.0,0.0,0.011002,0.0,0.035955,0.0,0.0,0.0,0.018072,0.011561,0.0,0.0,0.0,0.0,0.21472,0.0,0.0,0.0,0.0,0.015517,0.0,0.023301,0.0,0.0,0.025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714,0.0,0.024194
MESH:D047928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083102,0.0,0.0,0.0,0.0,0.0,0.018789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012448,0.0,0.012793,0.0,1.0,0.0,0.011349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036765,0.0,0.0,0.0,0.0,0.0,0.053004,0.00982,0.0096154,0.0,0.0,0.0,0.0,0.010941,0.012821,0.0,0.019231,0.0,0.0,0.0,0.0,0.06383,0.012448,0.0,0.016086,0.024,0.0,0.0,0.02008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D014062,0.0,0.0,0.0,0.0,0.10435,0.0,0.068571,0.0,0.053892,0.0,0.0,0.0,0.0,0.0,0.0,0.045627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015806,0.0,0.0,0.0,0.10435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030717,0.1049,0.0,0.0,0.017751,0.0,0.0,0.0,0.035714,0.0,0.0,0.029268,0.0,0.030303,0.019048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041096,0.0,0.0,0.0,0.034783,0.0,0.0,0.027027,0.0,0.0,0.0,0.0,0.0,0.0,0.015806,0.60839,0.0,0.10204,0.0,0.093333,0.015625,0.063636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10995,0.0,0.033708,0.0,0.0,0.0,0.0,0.0,0.0096154,0.0,0.0083333,0.0,0.0,0.0,0.012535,0.0,0.0,0.0,0.0,0.0,0.021277,0.01432,0.0,0.0,0.0,0.0,0.30973,0.0,0.0,0.0,0.0,0.01875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15929,0.0,0.0,0.0,0.0,0.14384,0.0,0.030303
MESH:D011704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047506,0.0,0.0,0.0,0.0,0.0,0.016678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01564,0.0,0.010142,0.0,0.011349,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024555,0.0,0.0,0.0,0.0,0.0,0.15447,0.073171,0.072107,0.0,0.0,0.0,0.0,0.013746,0.0077253,0.0,0.11073,0.0,0.0,0.0,0.0,0.16914,0.01564,0.0,0.011655,0.054755,0.0,0.0,0.012512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D006980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049383,0.0,0.0,0.0,0.0,0.091954,0.068376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1791,0.069565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091954,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D013927,0.0,0.10345,0.0,0.31034,0.0,0.0,0.057831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042254,0.0,0.0,0.0,0.0,0.0,0.10345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636,0.0,0.0,0.0,0.0,0.0,0.14754,0.0,0.097297,0.0,0.097297,0.10169,0.0,0.07563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D017497,0.0,0.0,0.0,0.0,0.0,0.0,0.027907,0.0,0.0,0.0,0.0,0.0,0.0,0.035556,0.0,0.018576,0.12422,0.030888,0.057449,0.0,0.0,0.025352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034043,0.0,0.0,0.0,0.0,0.0,0.0,0.096591,0.10117,0.061224,0.0,0.024876,0.0,0.06,0.0,0.0,0.044335,0.0,0.0,0.0,0.086705,0.045226,0.011583,0.0,0.031802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038627,0.0,0.0,0.0,0.011583,0.0,0.0,0.0,0.0,0.0,0.0,0.051429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017241,0.0,0.0,0.0,0.0,0.0061162,0.0,0.0,0.039409,0.0,0.015564,0.0,0.020202,0.0,0.16016,0.057325,0.047059,0.0,0.0,0.034409,0.0,0.060302,0.0,0.0,0.0,0.076142,0.0,0.022901,0.0,0.0,0.0,0.0,0.0,0.022901,0.0,0.0,0.02243,0.044335,0.10084,0.0,0.061484,0.0,0.0,0.0,0.020619,0.022599,0.0,0.0,0.066478,0.0,0.0,0.062176,0.0,0.0,0.0,0.0,0.0
MESH:D019693,0.0,0.0,0.0,0.0,0.0,0.033708,0.0,0.0,0.10638,0.0,0.12821,0.0,0.0,0.0,0.0,0.025316,0.0,0.0,0.0,0.0,0.0,0.022305,0.0,0.016949,0.026549,0.0,0.011765,0.025641,0.057471,0.0,0.0071006,0.039735,0.0,0.0,0.0,0.016949,0.0,0.0,0.0,0.0,0.2087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087912,0.0,0.0,0.13873,0.0,0.030457,0.0,0.050279,0.029412,0.017442,0.0,0.0,0.0,0.14458,0.0,0.057471,0.0,0.0,0.025907,0.0,0.0,0.13873,0.0,0.0,0.0,0.077253,0.10135,0.016667,0.0,0.022222,0.0,0.02994,0.0071006,0.0,0.10112,0.0,0.0,0.015075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.030534,0.0,0.0,0.0,0.16438,0.074689,0.0,0.0,0.0,0.0,0.020033,0.027473,0.0,0.027597,0.0,0.013378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079545,0.016949,0.0,0.0,0.0,0.0,0.079545,0.0,0.0,0.099174,0.20513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017442
MESH:D006816,0.0,0.0,0.23611,0.0,0.0,0.0,0.031957,0.0,0.0,0.0,0.0,0.0,0.014286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051724,0.015504,0.15929,0.0,0.0,0.0,0.0,0.0,0.017544,0.0,0.026549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714,0.0,0.0,0.0,0.0,0.0,0.050109,0.0,0.0,0.044146,0.0,0.044146,0.0,0.0,0.0,0.13889,0.0,0.0,0.0,0.0,0.037634,0.013937,0.0,0.0,0.0,0.053097,0.058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.043165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017544,0.0,0.0,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052632,0.0
MESH:D013119,0.0,0.0,0.070588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063953,0.0,0.18519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085202,0.0,0.0,0.066667,0.0,0.066667,0.0,0.0,0.0,0.070588,0.0,0.0,0.0,0.0,0.031496,0.035503,0.0,0.0,0.0,0.13575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D003248,0.46667,0.0,0.0,0.0,0.0,0.0,0.0,0.10345,0.0,0.097826,0.045455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444,0.032967,0.0375,0.46667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035294,0.0,0.0,0.0,0.10345,0.31034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021277,0.0,0.0,0.0,0.0096618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D015658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547,0.0,0.021201,0.0,0.015748,0.082192,0.018927,0.019063,0.0,0.0,0.014528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040956,0.0,0.0,0.0,0.0,0.0,0.0,0.012821,0.019048,0.11364,0.0,0.030888,0.0,0.03876,0.0,0.014599,0.0,0.0,0.0,0.0,0.0,0.0,0.025237,0.0,0.017595,0.0,0.0,0.015924,0.0,0.0069284,0.0,0.0,0.052863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025237,0.0,0.0,0.010274,0.015915,0.017123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020548,0.0,0.012315,0.0,0.0063966,0.0,0.0040568,0.0,0.0,0.017241,0.030534,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.027586,0.015584,0.0,0.0,0.022989,0.0,0.69335,0.015337,0.042254,0.014262,0.019108,0.0085179,0.047923,0.0041929,0.0041365,0.046472,0.0,0.038911,0.0,0.0175,0.01145,0.0,0.0061069,0.13125,0.0,0.0,0.0,0.017301,0.020548,0.1125,0.013966,0.0067454,0.018433,0.030651,0.028716,0.0,0.0090474,0.0,0.0,0.0,0.034384,0.0,0.0,0.0,0.0095847,0.0,0.0,0.039841,0.0,0.0,0.0,0.0,0.0
MESH:D006943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23596,0.17647,0.0,0.0,0.13187,0.0,0.0,0.052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13333,0.0,0.17949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31818,0.0,0.0,0.0,0.0,0.0,0.0,0.23596,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D010024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02459,0.0,0.0,0.042254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034483,0.0,0.07563,0.060403,0.0,0.0,0.099174,0.0,0.0,0.044776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333,1.0,0.0,0.061224,0.016529,0.0,0.0,0.10169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098901,0.035088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047154,0.0,0.15254,0.0,0.047091,0.0,0.0,0.0,0.0,0.07563,0.0,0.051724,0.068182,0.0,0.0,0.0
MESH:D013964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16561,0.10976,0.0,0.0,0.027322,0.0,0.0,0.0,0.047619,0.0,0.0,0.039823,0.0,0.041096,0.026786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21667,0.0,0.0,0.0,0.0,0.048485,0.041026,0.035714,0.0,0.0,0.0,0.0,0.0,0.0,0.026137,0.17073,0.0,0.096774,0.0,0.11382,0.024272,0.087137,0.0,0.10995,0.0,0.1791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.041451,0.0,0.0,0.0,0.0,0.0,0.0,0.0131,0.0,0.012438,0.0,0.0,0.0,0.019737,0.0,0.0,0.0,0.0,0.0,0.029703,0.039046,0.0,0.0,0.0,0.0,0.31343,0.0,0.0,0.0,0.0,0.028736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048485,0.0,0.0,0.0,0.16766,0.0,0.041096
MESH:D003922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013423,0.0,0.0,0.0,0.0,0.0,0.022642,0.0,0.0,0.0,0.0,0.0,0.020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16783,0.0,0.0,0.0,0.027119,0.0,0.0,0.0,0.0,0.0,0.0,0.1194,0.0,0.026667,0.0,0.0,0.025253,0.0,0.0,0.0,0.0,0.10811,0.0,0.0,0.0,0.0,0.036199,0.0,0.0,0.1194,0.0,0.36986,0.30682,0.068966,0.085227,0.060811,0.0,0.0,0.026316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069565,0.0,0.0,0.16438,0.0,0.0,0.0,0.027586,0.17949,0.061224,0.041451,1.0,0.066914,0.0,0.0,0.0,0.0,0.018321,0.02381,0.0,0.023352,0.0,0.0,0.0,0.0,0.0,0.0,0.050847,0.0,0.0,0.0,0.023641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085919,0.16552,0.0,0.0,0.0,0.0,0.0,0.14483,0.0,0.0,0.0,0.0,0.0,0.0,0.36986,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D012859,0.0,0.0,0.0,0.0,0.042453,0.0,0.057024,0.0,0.0,0.0,0.0,0.0,0.068182,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0.0,0.017857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042453,0.0,0.0,0.0,0.0,0.0,0.13866,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.02381,0.012712,0.5777,0.0,0.021875,0.0,0.0,0.010239,0.0,0.0,0.0,0.0,0.048544,0.0,0.0,0.0,0.011111,0.0,0.0,0.0,0.25338,0.014151,0.0,0.0,0.033708,0.03321,0.0,0.014151,0.0,0.0,0.0,0.0,0.0625,0.0,0.017065,0.0,0.0,0.0,0.0,0.0,0.033708,0.0,0.0,0.0,0.0061162,0.074689,0.0,0.0,0.0,0.015584,0.0,0.016529,0.0,0.066914,1.0,0.0,0.0,0.016667,0.0,0.0094675,0.0098361,0.0,0.0081227,0.051195,0.0,0.0,0.0,0.0,0.0,0.0,0.09322,0.0,0.0,0.0,0.064103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045977,0.0875,0.0,0.0,0.0,0.043518,0.2,0.0,0.012195,0.079339,0.028571,0.0,0.0,0.071429,0.0,0.043478,0.15126,0.07619,0.0,0.0,0.0
MESH:D000067877,0.0,0.0,0.033333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.10345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
